,address,pop,hh,lon,lat
1035,東京都八王子市下恩方町,6973.0,2697.0,139.2511983,35.6657412
1036,東京都八王子市上恩方町,646.0,284.0,139.2214085,35.6726463
1037,東京都八王子市西寺方町,6405.0,2391.0,139.2730355,35.6800904
1038,東京都八王子市小津町,209.0,95.0,139.2328728,35.6804686
1039,東京都八王子市川口町,12325.0,4958.0,139.2776401,35.6959079
1040,東京都八王子市川口町,9637.0,3908.0,139.2776401,35.6959079
1041,東京都八王子市川口町,2688.0,1050.0,139.2776401,35.6959079
1042,東京都八王子市上川町,1675.0,609.0,139.248045,35.704985
1043,東京都八王子市犬目町,6767.0,2748.0,139.307724,35.68963
1044,東京都八王子市楢原町,8798.0,3555.0,139.3031207,35.6838337
1045,東京都八王子市楢原町,7835.0,3184.0,139.3031207,35.6838337
1046,東京都八王子市楢原町,963.0,371.0,139.3031207,35.6838337
1047,東京都八王子市美山町,2973.0,867.0,139.24059,35.694163
1048,東京都八王子市尾崎町,106.0,47.0,139.34446,35.679547
1049,東京都八王子市左入町,1912.0,1022.0,139.344775,35.683015
1050,東京都八王子市滝山町,1248.0,694.0,139.3301683,35.691392
1051,東京都八王子市梅坪町,302.0,177.0,139.335755,35.686065
1052,東京都八王子市谷野町,1651.0,873.0,139.325083,35.685416
1053,東京都八王子市丹木町,2806.0,1404.0,139.3338854,35.6935008
1054,東京都八王子市加住町,585.0,328.0,,
1055,東京都八王子市宮下町,1998.0,643.0,139.310485,35.705277
1056,東京都八王子市戸吹町,1706.0,552.0,139.2962098,35.7077754
1057,東京都八王子市高月町,338.0,137.0,139.32551,35.707514
1058,東京都八王子市小比企町,6963.0,3181.0,139.323427,35.639657
1059,東京都八王子市片倉町,12889.0,6025.0,139.3411349,35.6341846
1060,東京都八王子市片倉町,10010.0,4755.0,139.3411349,35.6341846
1061,東京都八王子市片倉町,2879.0,1270.0,139.3411349,35.6341846
1062,東京都八王子市宇津貫町,55.0,22.0,139.335315,35.617579
1063,東京都八王子市北野町,8104.0,4664.0,139.354715,35.650139
1064,東京都八王子市打越町,9401.0,4539.0,139.351751,35.640548
1065,東京都八王子市打越町,7627.0,3678.0,139.351751,35.640548
1066,東京都八王子市打越町,1774.0,861.0,139.351751,35.640548
1067,東京都八王子市長沼町,7843.0,3788.0,139.367759,35.642169
1068,東京都八王子市絹ケ丘,5785.0,2536.0,139.362325,35.6362913
1069,東京都八王子市北野台,6637.0,2757.0,139.3543584,35.6289465
1070,東京都八王子市高倉町,3608.0,1764.0,139.3667974,35.6660638
1071,東京都八王子市石川町,10288.0,4581.0,139.365707,35.6755034
1072,東京都八王子市石川町,10191.0,4490.0,139.365707,35.6755034
1073,東京都八王子市石川町,97.0,91.0,139.365707,35.6755034
1074,東京都八王子市宇津木町,3185.0,1272.0,139.352609,35.68172
1075,東京都八王子市平町,409.0,169.0,139.35896,35.691867
1076,東京都八王子市小宮町,5464.0,2241.0,139.3710684,35.6883059
1077,東京都八王子市久保山町,5100.0,2075.0,,
1078,東京都八王子市大谷町,3622.0,1608.0,139.3488083,35.6728052
1079,東京都八王子市丸山町,1133.0,458.0,139.3507476,35.690303
1080,東京都八王子市みつい台,2225.0,908.0,,
1081,東京都八王子市城山手,1781.0,625.0,139.2844403,35.6563072
1082,東京都八王子市みなみ野,10563.0,3711.0,,
1083,東京都八王子市西片倉,3016.0,1444.0,139.3329358,35.6352402
1084,東京都八王子市兵衛,2326.0,999.0,139.2699078,35.6325002
1085,東京都八王子市七国,10991.0,3689.0,139.3208599,35.6217572
1086,東京都立川市西砂町,10148.0,3985.0,139.3638887,35.7326613
1087,東京都立川市一番町,12919.0,5805.0,139.3832007,35.7272092
1088,東京都立川市上砂町,10547.0,4846.0,139.3919768,35.7253975
1089,東京都立川市砂川町,17190.0,7666.0,139.4023623,35.7285722
1090,東京都立川市緑町,2591.0,1162.0,139.4038633,35.7093879
1091,東京都立川市泉町,1708.0,548.0,139.404138,35.719336
1092,東京都立川市柏町,9467.0,4539.0,139.4129635,35.7261117
1093,東京都立川市幸町,13490.0,6499.0,139.4242073,35.7237296
1094,東京都立川市若葉町,11597.0,5578.0,,
1095,東京都立川市栄町,12772.0,5845.0,139.4250227,35.7141261
1096,東京都立川市高松町,11552.0,6622.0,139.4181981,35.7063727
1097,東京都立川市曙町,12598.0,6938.0,139.410881,35.6991763
1098,東京都立川市羽衣町,9162.0,5001.0,139.4272972,35.6922101
1099,東京都立川市錦町,18210.0,9888.0,139.4148078,35.6921186
1100,東京都立川市柴崎町,10307.0,5319.0,139.4070345,35.693234
1101,東京都立川市富士見町,19323.0,9486.0,139.3990041,35.6960112
1102,東京都武蔵野市吉祥寺東町,12987.0,7103.0,139.5867713,35.7086013
1103,東京都武蔵野市吉祥寺南町,13507.0,7591.0,139.5852469,35.6996526
1104,東京都武蔵野市御殿山,4494.0,2516.0,139.575435,35.7023931
1105,東京都武蔵野市吉祥寺本町,12373.0,7689.0,139.5775409,35.7043267
1106,東京都武蔵野市吉祥寺北町,16370.0,7580.0,139.5757678,35.712295
1107,東京都武蔵野市中町,15006.0,8140.0,139.5662633,35.7037986
1108,東京都武蔵野市西久保,12213.0,6648.0,139.5579926,35.710347
1109,東京都武蔵野市緑町,8423.0,3883.0,139.562909,35.7175922
1110,東京都武蔵野市八幡町,4333.0,1925.0,139.5555091,35.7170546
1111,東京都武蔵野市関前,9570.0,4445.0,139.5518286,35.7122046
1112,東京都武蔵野市境,16273.0,8532.0,139.543343,35.7066696
1113,東京都武蔵野市境南町,15429.0,8255.0,139.5411554,35.6989464
1114,東京都武蔵野市桜堤,9171.0,3747.0,139.5319693,35.711329
1115,東京都三鷹市下連雀,47828.0,24166.0,139.565496,35.6964799
1116,東京都三鷹市牟礼,22909.0,10872.0,139.5800341,35.6871232
1117,東京都三鷹市井の頭,16375.0,9086.0,139.583691,35.6936527
1118,東京都三鷹市中原,14839.0,6997.0,139.5746696,35.6648817
1119,東京都三鷹市北野,7967.0,3808.0,139.5850745,35.6791407
1120,東京都三鷹市新川,16901.0,8654.0,139.5682365,35.6827811
1121,東京都三鷹市上連雀,26452.0,13604.0,139.5548857,35.6987444
1122,東京都三鷹市井口,13163.0,6239.0,139.5350195,35.6953563
1123,東京都三鷹市深大寺,8170.0,4036.0,139.5442341,35.6884547
1124,東京都三鷹市野崎,6627.0,3113.0,139.549574,35.6837284
1125,東京都三鷹市大沢,14160.0,5814.0,139.5387495,35.6731969
1126,東京都青梅市東青梅,8652.0,4333.0,139.2725011,35.7899044
1127,東京都青梅市根ヶ布,2124.0,882.0,139.2642403,35.8012818
1128,東京都青梅市師岡町,4247.0,1981.0,139.2840772,35.7914942
1129,東京都青梅市勝沼,1904.0,851.0,139.2688881,35.7907116
1130,東京都青梅市西分町,735.0,336.0,139.264661,35.78973
1131,東京都青梅市日向和田,1574.0,676.0,139.2297257,35.7881631
1132,東京都青梅市駒木町,1810.0,712.0,139.2528824,35.780092
1133,東京都青梅市長淵,8905.0,3332.0,139.2695076,35.7756017
1134,東京都青梅市友田町,3482.0,1443.0,139.2868567,35.7686496
1135,東京都青梅市河辺町,15033.0,7511.0,139.2880925,35.7810198
1136,東京都青梅市千ヶ瀬町,6203.0,2824.0,139.270187,35.7859476
1137,東京都青梅市吹上,1306.0,490.0,139.278318,35.798868
1138,東京都青梅市野上町,6476.0,3124.0,139.2904609,35.7920381
1139,東京都青梅市大門,4871.0,1759.0,139.2940899,35.7961761
1140,東京都青梅市塩船,1001.0,305.0,139.2813864,35.8041884
1141,東京都青梅市谷野,1068.0,436.0,139.2894767,35.8051775
1142,東京都青梅市木野下,1297.0,498.0,139.2958903,35.8072957
1143,東京都青梅市今寺,5664.0,2126.0,139.2993283,35.7976859
1144,東京都青梅市末広町,1757.0,590.0,139.3134072,35.7796033
1145,東京都青梅市藤橋,3707.0,1509.0,139.3035661,35.801828
1146,東京都青梅市今井,7478.0,2581.0,139.3134528,35.8015409
1147,東京都青梅市畑中,2523.0,1069.0,139.240951,35.7780912
1148,東京都青梅市和田町,1026.0,430.0,139.2273679,35.7753358
1149,東京都青梅市梅郷,4204.0,1695.0,139.2148581,35.7841965
1150,東京都青梅市柚木町,2170.0,814.0,139.2068436,35.7980077
1151,東京都青梅市二俣尾,1965.0,828.0,139.2159535,35.8042988
1152,東京都青梅市沢井,555.0,250.0,139.1937542,35.8058807
1153,東京都青梅市御岳本町,318.0,113.0,139.178594,35.805464
1154,東京都青梅市御岳,195.0,103.0,139.1823453,35.8014926
1155,東京都青梅市御岳山,116.0,35.0,139.1536401,35.7897155
1156,東京都青梅市富岡,1279.0,305.0,139.2930626,35.8305652
1157,東京都青梅市小曾木,1274.0,440.0,139.2871356,35.8196631
1158,東京都青梅市黒沢,1468.0,462.0,139.2546044,35.810389
1159,東京都青梅市成木,2045.0,608.0,139.2400131,35.8268837
1160,東京都青梅市住江町,518.0,265.0,139.260833,35.789044
1161,東京都青梅市本町,812.0,399.0,139.2592824,35.7894984
1162,東京都青梅市仲町,400.0,186.0,139.256333,35.7915224
1163,東京都青梅市上町,209.0,110.0,139.253977,35.792414
1164,東京都青梅市森下町,395.0,166.0,139.25142,35.791744
1165,東京都青梅市裏宿町,855.0,364.0,139.245217,35.790531
1166,東京都青梅市天ヶ瀬町,1026.0,455.0,139.249335,35.7883594
1167,東京都青梅市滝ノ上町,558.0,274.0,139.256327,35.788113
1168,東京都青梅市大柳町,1071.0,469.0,139.251705,35.785821
1169,東京都青梅市新町,19259.0,8384.0,139.3078161,35.7871101
1170,東京都府中市多磨町,3871.0,1844.0,139.5188592,35.6867537
1171,東京都府中市朝日町,4574.0,2397.0,139.5187388,35.6694416
1172,東京都府中市紅葉丘,8565.0,3840.0,139.5096913,35.6740435
1173,東京都府中市白糸台,18776.0,9138.0,139.5098139,35.6664784
1174,東京都府中市押立町,9768.0,4294.0,,
1175,東京都府中市小柳町,8725.0,4161.0,139.49677269709755,35.65763355
1176,東京都府中市若松町,13654.0,6256.0,135.7608735,34.9859342
1177,東京都府中市浅間町,6368.0,2621.0,139.4961189,35.6847616
1178,東京都府中市天神町,7589.0,3226.0,,
1179,東京都府中市新町,8989.0,4185.0,,
1180,東京都府中市幸町,4018.0,1785.0,,
1181,東京都府中市府中町,7413.0,4202.0,,
1182,東京都府中市緑町,8378.0,4243.0,,
1183,東京都府中市宮町,5674.0,2945.0,,
1184,東京都府中市八幡町,5926.0,3219.0,139.4896683,35.6678257
1185,東京都府中市清水が丘,6301.0,3499.0,139.4978179,35.6677691
1186,東京都府中市日吉町,,,139.4855507,35.6631876
1187,東京都府中市是政,13033.0,5622.0,139.4893214,35.656312
1188,東京都府中市矢崎町,3060.0,1400.0,139.4791978,35.6629855
1189,東京都府中市南町,9207.0,4199.0,,
1190,東京都府中市本町,6223.0,2942.0,135.75839345597788,34.991225799999995
1191,東京都府中市片町,3145.0,1682.0,139.472385,35.6699594
1192,東京都府中市宮西町,5588.0,3161.0,,
1193,東京都府中市寿町,2925.0,1637.0,,
1194,東京都府中市日鋼町,1221.0,607.0,139.470389,35.676331
1195,東京都府中市晴見町,8567.0,3222.0,139.4794786,35.6826993
1196,東京都府中市栄町,5182.0,2618.0,139.477635,35.688384
1197,東京都府中市武蔵台,7254.0,3429.0,,
1198,東京都府中市北山町,3953.0,1752.0,,
1199,東京都府中市西原町,3496.0,1490.0,139.45939,35.682446
1200,東京都府中市東芝町,2640.0,1203.0,139.466379,35.6813728
1201,東京都府中市美好町,9515.0,5051.0,139.4699663,35.6729611
1202,東京都府中市分梅町,6461.0,3039.0,139.4612045,35.6644896
1203,東京都府中市住吉町,12255.0,5968.0,139.4588621,35.6640802
1204,東京都府中市四谷,13046.0,5316.0,139.4477602,35.6577292
1205,東京都府中市日新町,3727.0,1703.0,,
1206,東京都府中市本宿町,6953.0,3090.0,139.4616889,35.6725017
1207,東京都府中市西府町,6750.0,2945.0,139.4771023,35.6661049
1208,東京都昭島市東町,4158.0,1986.0,139.3882538,35.7019708
1209,東京都昭島市郷地町,3650.0,1562.0,139.3872711,35.6955058
1210,東京都昭島市武蔵野,4528.0,1951.0,139.3767428,35.7202101
1211,東京都昭島市玉川町,7734.0,4065.0,139.3771388,35.705264
1212,東京都昭島市福島町,4196.0,1779.0,139.3802061,35.6976057
1213,東京都昭島市福島町,954.0,600.0,139.3802061,35.6976057
1214,東京都昭島市朝日町,5704.0,2738.0,139.3711735,35.7055088
1215,東京都昭島市つつじが丘,5469.0,2576.0,,
1216,東京都昭島市美堀町,7904.0,3527.0,139.3540492,35.7209095
1217,東京都昭島市昭和町,4814.0,2522.0,139.36326,35.7113405
1218,東京都昭島市大神町,4656.0,1908.0,139.3586755,35.702805
1219,東京都昭島市大神町,,,139.3586755,35.702805
1220,東京都昭島市松原町,9017.0,4202.0,139.3434057,35.7176691
1221,東京都昭島市田中町,6846.0,3012.0,139.3632475,35.7152973
1222,東京都昭島市田中町,,,139.3632475,35.7152973
1223,東京都昭島市緑町,11213.0,5107.0,139.3452109,35.7114542
1224,東京都昭島市拝島町,6604.0,3150.0,139.3396641,35.7078587
1225,東京都昭島市拝島町,253.0,50.0,139.3396641,35.7078587
1226,東京都昭島市築地町,351.0,137.0,139.3803996,35.7084179
1227,東京都昭島市中神町,3918.0,1549.0,139.3767214,35.711499
1228,東京都昭島市中神町,9481.0,4426.0,139.3767214,35.711499
1229,東京都昭島市中神町,6465.0,3041.0,139.3767214,35.711499
1230,東京都昭島市中神町,3016.0,1385.0,139.3767214,35.711499
1231,東京都昭島市宮沢町,4658.0,2001.0,139.3631688,35.7033996
1232,東京都昭島市宮沢町,3706.0,1446.0,139.3631688,35.7033996
1233,東京都昭島市上川原町,3145.0,1537.0,139.365791,35.722078
1234,東京都昭島市上川原町,,,139.365791,35.722078
1235,東京都昭島市もくせいの杜,990.0,332.0,,
1236,東京都調布市飛田給,8385.0,4603.0,139.5232311,35.6602521
1237,東京都調布市上石原,10935.0,5329.0,139.522076,35.648754
1238,東京都調布市富士見町,9181.0,4373.0,139.5428428,35.6611007
1239,東京都調布市下石原,8974.0,4498.0,139.529039,35.643106
1240,東京都調布市小島町,10383.0,5780.0,139.538103,35.640634
1241,東京都調布市布田,15366.0,8844.0,139.5517595,35.6498661
1242,東京都調布市下布田,,,139.5516052,35.6532171
1243,東京都調布市国領町,27828.0,14545.0,139.556512,35.636327
1244,東京都調布市染地,15490.0,6780.0,,
1245,東京都調布市多摩川,16623.0,8035.0,139.54408251183133,35.637608650000004
1246,東京都調布市佐須町,5984.0,2585.0,139.5526489,35.6608956
1247,東京都調布市柴崎,8489.0,3952.0,139.5670439,35.6542424
1248,東京都調布市菊野台,9794.0,5481.0,139.5693497,35.6527285
1249,東京都調布市東つつじケ丘,5823.0,3113.0,139.5752432,35.6580672
1250,東京都調布市西つつじケ丘,15382.0,8416.0,139.5752432,35.6580672
1251,東京都調布市入間町,9123.0,4020.0,139.588664,35.652493
1252,東京都調布市仙川町,8100.0,4702.0,,
1253,東京都調布市緑ケ丘,6832.0,3303.0,139.580444,35.668376
1254,東京都調布市野水,106.0,42.0,139.524597,35.685314
1255,東京都調布市西町,234.0,7.0,139.528461,35.666945
1256,東京都調布市若葉町,6537.0,3449.0,139.5894551,35.6581105
1257,東京都調布市調布ケ丘,10423.0,5003.0,139.5476029,35.654321
1258,東京都調布市深大寺元町,4755.0,2112.0,,
1259,東京都調布市深大寺北町,7851.0,3244.0,139.545468,35.674842
1260,東京都調布市深大寺東町,11638.0,4995.0,,
1261,東京都調布市深大寺南町,5244.0,2092.0,,
1262,東京都調布市八雲台,3134.0,1642.0,139.551789,35.6588172
1263,東京都町田市相原町,15428.0,6766.0,139.3299887,35.6054106
1264,東京都町田市相原町,1495.0,810.0,139.3299887,35.6054106
1265,東京都町田市相原町,12917.0,5576.0,139.3299887,35.6054106
1266,東京都町田市相原町,1016.0,380.0,139.3299887,35.6054106
1267,東京都町田市旭町,4944.0,2541.0,139.4417436,35.5543011
1268,東京都町田市大蔵町,9233.0,4146.0,139.464543,35.589
1269,東京都町田市小川,13416.0,5458.0,139.4785783,35.5236301
1270,東京都町田市小野路町,4135.0,1672.0,139.43965,35.602138
1271,東京都町田市小山田桜台,3320.0,1440.0,139.40244176253495,35.58825525
1272,東京都町田市小山町,18517.0,7487.0,139.3770822,35.5956062
1273,東京都町田市小山町,16287.0,6671.0,139.3770822,35.5956062
1274,東京都町田市小山町,2230.0,816.0,139.3770822,35.5956062
1275,東京都町田市金井,8329.0,3254.0,139.4606403,35.5766543
1276,東京都町田市金井,2700.0,1089.0,139.4606403,35.5766543
1277,東京都町田市金井町,7965.0,3577.0,139.4484414,35.5760129
1278,東京都町田市金井町,6974.0,2986.0,139.4484414,35.5760129
1279,東京都町田市金井町,991.0,591.0,139.4484414,35.5760129
1280,東京都町田市金森,14152.0,6300.0,139.4610087,35.5327747
1281,東京都町田市上小山田町,4823.0,1622.0,139.396855,35.600225
1282,東京都町田市木曽東,14441.0,7870.0,139.4275643,35.560866
1283,東京都町田市木曽西,8328.0,3300.0,,
1284,東京都町田市木曽町,345.0,151.0,139.4300137,35.5612724
1285,東京都町田市木曽町,221.0,97.0,139.4300137,35.5612724
1286,東京都町田市木曽町,124.0,54.0,139.4300137,35.5612724
1287,東京都町田市高ヶ坂,10363.0,4571.0,139.460359,35.544692
1288,東京都町田市下小山田町,3710.0,1428.0,139.414532,35.597074
1289,東京都町田市真光寺,5276.0,2195.0,139.4647353,35.6018776
1290,東京都町田市真光寺町,2064.0,662.0,139.458156,35.602663
1291,東京都町田市図師町,8532.0,3172.0,139.422778,35.587612
1292,東京都町田市忠生,7189.0,3371.0,139.4176993,35.5750709
1293,東京都町田市玉川学園,16867.0,8392.0,139.46872662923184,35.568012249999995
1294,東京都町田市つくし野,6288.0,2601.0,,
1295,東京都町田市鶴川,12290.0,6135.0,139.4815846,35.5831605
1296,東京都町田市鶴間,8890.0,3661.0,,
1297,東京都町田市常盤町,4922.0,2051.0,139.397736,35.58658
1298,東京都町田市中町,10950.0,5984.0,139.4472453,35.5515141
1299,東京都町田市成瀬,5572.0,2444.0,139.4728465,35.5353877
1300,東京都町田市成瀬,3967.0,1513.0,139.4728465,35.5353877
1301,東京都町田市成瀬が丘,4548.0,2274.0,,
1302,東京都町田市成瀬台,7846.0,3221.0,139.4773051,35.5555716
1303,東京都町田市根岸,2187.0,903.0,139.4116855,35.5752717
1304,東京都町田市根岸町,787.0,315.0,139.4078907,35.577468
1305,東京都町田市能ケ谷,10895.0,4907.0,,
1306,東京都町田市野津田町,10165.0,3739.0,139.4471239,35.585428
1307,東京都町田市原町田,16213.0,9910.0,139.4505799,35.5431087
1308,東京都町田市東玉川学園,3302.0,1366.0,139.4690689,35.5563303
1309,東京都町田市広袴,3588.0,1180.0,139.4707196,35.593538
1310,東京都町田市広袴町,1012.0,407.0,139.476757,35.594521
1311,東京都町田市本町田,24219.0,11615.0,139.4431519,35.5657183
1312,東京都町田市本町田,4582.0,2710.0,139.4431519,35.5657183
1313,東京都町田市本町田,3678.0,2082.0,139.4431519,35.5657183
1314,東京都町田市本町田,1092.0,700.0,139.4431519,35.5657183
1315,東京都町田市本町田,6915.0,2873.0,139.4431519,35.5657183
1316,東京都町田市本町田,7952.0,3250.0,139.4431519,35.5657183
1317,東京都町田市南大谷,11247.0,4603.0,139.4593666,35.5529566
1318,東京都町田市南大谷,11093.0,4488.0,139.4593666,35.5529566
1319,東京都町田市南大谷,154.0,115.0,139.4593666,35.5529566
1320,東京都町田市南つくし野,5631.0,2304.0,,
1321,東京都町田市南成瀬,10458.0,4845.0,139.4724842,35.5389362
1322,東京都町田市三輪町,6967.0,3284.0,139.5004792,35.5746976
1323,東京都町田市三輪緑山,5102.0,2087.0,,
1324,東京都町田市森野,13325.0,6904.0,139.4376577,35.5506935
1325,東京都町田市薬師台,2785.0,973.0,139.4542569,35.5804025
1326,東京都町田市矢部町,1705.0,706.0,139.403928,35.5793921
1327,東京都町田市矢部町,1122.0,467.0,139.403928,35.5793921
1328,東京都町田市矢部町,583.0,239.0,139.403928,35.5793921
1329,東京都町田市山崎,796.0,359.0,139.4288388,35.5687718
1330,東京都町田市山崎町,15022.0,6966.0,139.435463,35.5761816
1331,東京都町田市山崎町,5990.0,3429.0,139.435463,35.5761816
1332,東京都町田市山崎町,968.0,459.0,139.435463,35.5761816
1333,東京都町田市山崎町,6519.0,2553.0,139.435463,35.5761816
1334,東京都町田市山崎町,1545.0,525.0,139.435463,35.5761816
1335,東京都町田市小山ヶ丘,12504.0,4423.0,,
1336,東京都町田市金森東,7123.0,3125.0,,
1337,東京都町田市西成瀬,5081.0,2128.0,139.4695784,35.5454946
1338,東京都町田市南町田,11615.0,4618.0,,
1339,東京都小金井市東町,17530.0,9277.0,139.5292798,35.6957178
1340,東京都小金井市梶野町,10870.0,5544.0,139.5294849,35.7084743
1341,東京都小金井市関野町,1247.0,609.0,139.5225557,35.7132624
1342,東京都小金井市緑町,16627.0,8227.0,139.5171598,35.7072249
1343,東京都小金井市中町,12721.0,6433.0,139.5163007,35.6962208
1344,東京都小金井市前原町,14902.0,6977.0,139.5075641,35.6919631
1345,東京都小金井市本町,21497.0,11867.0,139.5064494,35.7002737
1346,東京都小金井市桜町,4726.0,2140.0,139.5090665,35.71189
1347,東京都小金井市貫井北町,12688.0,6066.0,139.4963703,35.7070284
1348,東京都小金井市貫井南町,13266.0,6042.0,139.4945842,35.6918669
1349,東京都小平市中島町,1840.0,875.0,139.4321681,35.7298612
1350,東京都小平市上水新町,4657.0,2009.0,139.4966853,35.7155245
1351,東京都小平市たかの台,2020.0,1050.0,,
1352,東京都小平市小川町,25747.0,11707.0,,
1353,東京都小平市栄町,3313.0,1468.0,139.4447002,35.7346633
1354,東京都小平市小川西町,8154.0,3948.0,139.4774889706309,35.7279049
1355,東京都小平市小川東町,1486.0,696.0,139.477858,35.7348152
1356,東京都小平市小川東町,9758.0,4714.0,139.477858,35.7348152
1357,東京都小平市上水本町,11230.0,4913.0,139.465149,35.7173378
1358,東京都小平市上水南町,8515.0,3593.0,139.4869609,35.7088332
1359,東京都小平市喜平町,6171.0,2925.0,,
1360,東京都小平市津田町,5022.0,2415.0,139.4774889706309,35.7279049
1361,東京都小平市学園西町,10919.0,5853.0,,
1362,東京都小平市学園東町,2236.0,984.0,139.4852629,35.7268943
1363,東京都小平市学園東町,8046.0,4431.0,139.4852629,35.7268943
1364,東京都小平市仲町,8920.0,4262.0,139.4854147,35.7309682
1365,東京都小平市仲町,5629.0,2752.0,139.4854147,35.7309682
1366,東京都小平市仲町,3291.0,1510.0,139.4854147,35.7309682
1367,東京都小平市美園町,5990.0,3017.0,139.4893276,35.7387551
1368,東京都小平市回田町,5656.0,2325.0,139.4954031,35.7173636
1369,東京都小平市御幸町,2806.0,1209.0,139.503869,35.716175
1370,東京都小平市鈴木町,16847.0,6979.0,139.5101483,35.7231791
1371,東京都小平市天神町,6483.0,2763.0,139.4920879,35.7307794
1372,東京都小平市大沼町,9750.0,4049.0,139.4848166,35.7309024
1373,東京都小平市花小金井南町,11196.0,5266.0,139.5138481,35.7227603
1374,東京都小平市花小金井,21977.0,9836.0,139.5132235,35.7261822
1375,東京都日野市多摩平,17140.0,8364.0,139.388286,35.668657
1376,東京都日野市日野台,5652.0,2758.0,139.3748967,35.6704064
1377,東京都日野市さくら町,,,,
1378,東京都日野市富士町,1798.0,630.0,139.375335,35.66006
1379,東京都日野市栄町,5168.0,2408.0,139.387577,35.687807
1380,東京都日野市新町,6291.0,2926.0,139.33417202727273,35.6597235
1381,東京都日野市新町,,,139.33417202727273,35.6597235
1382,東京都日野市平山,8717.0,4297.0,139.3788407,35.6457776
1383,東京都日野市東平山,4379.0,2005.0,139.3788407,35.6457776
1384,東京都日野市西平山,6540.0,2733.0,139.3788407,35.6457776
1385,東京都日野市大字豊田,115.0,50.0,139.393973,35.666472
1386,東京都日野市豊田,7788.0,3871.0,139.3814849,35.6595146
1387,東京都日野市東豊田,7492.0,3437.0,139.390036,35.663732
1388,東京都日野市旭が丘,12182.0,5550.0,139.369781,35.658998
1389,東京都日野市南平,16740.0,7905.0,139.3919562,35.6546404
1390,東京都日野市日野本町,7320.0,3740.0,139.398173,35.678811
1391,東京都日野市神明,6365.0,3091.0,139.393433,35.674214
1392,東京都日野市大坂上,5483.0,2842.0,139.39496197892322,35.6680147
1393,東京都日野市程久保,1880.0,972.0,139.4108303,35.6552865
1394,東京都日野市程久保,5216.0,2599.0,139.4108303,35.6552865
1395,東京都日野市大字日野,11395.0,5176.0,139.409696,35.677208
1396,東京都日野市大字川辺堀之内,1669.0,640.0,139.398479,35.666331
1397,東京都日野市大字新井,3885.0,1867.0,139.417432,35.6625048
1398,東京都日野市大字新井,3830.0,1846.0,139.417432,35.6625048
1399,東京都日野市大字新井,55.0,21.0,139.417432,35.6625048
1400,東京都日野市大字石田,1515.0,612.0,139.41813,35.678257
1401,東京都日野市高幡,5012.0,2724.0,139.414086,35.662314
1402,東京都日野市三沢,8477.0,4094.0,139.415451,35.655615
1403,東京都日野市三沢,2952.0,1412.0,139.415451,35.655615
1404,東京都日野市三沢,934.0,444.0,139.415451,35.655615
1405,東京都日野市三沢,2018.0,968.0,139.415451,35.655615
1406,東京都日野市落川,5896.0,2857.0,139.429822,35.658368
1407,東京都日野市百草,7950.0,3875.0,139.425238,35.650001
1408,東京都日野市万願寺,11597.0,5287.0,139.4200659,35.6712772
1409,東京都日野市万願寺,,,139.4200659,35.6712772
1410,東京都日野市石田,1946.0,908.0,,
1411,東京都日野市石田,,,,
1412,東京都日野市大字上田,1358.0,587.0,139.40431,35.667537
1413,東京都日野市大字宮,517.0,187.0,139.406569,35.670486
1414,東京都東村山市本町,11533.0,6240.0,,
1415,東京都東村山市久米川町,16139.0,6661.0,139.4777666,35.7720684
1416,東京都東村山市秋津町,16885.0,7475.0,139.495232,35.7755017
1417,東京都東村山市青葉町,11595.0,4572.0,139.4892888,35.7592906
1418,東京都東村山市恩多町,14888.0,6070.0,139.48939,35.75371
1419,東京都東村山市萩山町,13766.0,6863.0,139.495232,35.7755017
1420,東京都東村山市栄町,14585.0,7948.0,,
1421,東京都東村山市富士見町,15397.0,6389.0,,
1422,東京都東村山市美住町,10117.0,4561.0,139.46753392961836,35.755288050000004
1423,東京都東村山市廻田町,6772.0,2852.0,139.4544046,35.760035
1424,東京都東村山市多摩湖町,5294.0,2255.0,,
1425,東京都東村山市諏訪町,5314.0,2203.0,139.4672812,35.7614195
1426,東京都東村山市野口町,9530.0,4389.0,139.46753392961836,35.755288050000004
1427,東京都国分寺市東元町,10304.0,5608.0,139.4809443,35.6935486
1428,東京都国分寺市西元町,4159.0,1868.0,,
1429,東京都国分寺市南町,7810.0,5169.0,,
1430,東京都国分寺市泉町,9961.0,4795.0,139.4671244,35.6956121
1431,東京都国分寺市本町,7552.0,4843.0,139.4810868,35.7035842
1432,東京都国分寺市本多,9836.0,5540.0,139.4815393,35.7071175
1433,東京都国分寺市東恋ケ窪,14498.0,6643.0,139.4747003,35.7093966
1434,東京都国分寺市西恋ケ窪,6174.0,3110.0,139.464052,35.7113067
1435,東京都国分寺市東戸倉,3731.0,1779.0,139.468338,35.714569
1436,東京都国分寺市戸倉,7978.0,3403.0,139.468338,35.714569
1437,東京都国分寺市日吉町,7982.0,3762.0,139.4535687,35.7041056
1438,東京都国分寺市内藤,4830.0,2251.0,139.4581593,35.6959939
1439,東京都国分寺市富士本,4751.0,2205.0,,
1440,東京都国分寺市新町,3345.0,1333.0,139.4510978,35.7106878
1441,東京都国分寺市並木町,3200.0,1220.0,139.44959,35.71716
1442,東京都国分寺市北町,3449.0,1485.0,,
1443,東京都国分寺市光町,6557.0,3229.0,139.4423749,35.7076622
